Time,Step,EN+1.电压,EN+1.电流,EN+1.功率,EN+2.电压,EN+2.电流,EN+2.功率,{陪测A}EN+1.电压,{陪测A}EN+1.电流,{陪测A}EN+1.功率,{陪测A}EN+2.电压,{陪测A}EN+2.电流,{陪测A}EN+2.功率,485-1_环境温度,485-1_PV温度,485-1_PCS温度,485-1_PV1电压,485-1_PV1-B电流,485-1_PV2电压,485-1_PV2-B电流,485-1_PV3电压,485-1_PV3-B电流,485-1_PV4电压,485-1_PV4-B电流,485-1_PV1深度电流,485-1_PV2深度电流,485-1_PV3深度电流,485-1_PV4深度电流,485-1_PV1深度电流1,485-1_PV2深度电流1,485-1_PV3深度电流1,485-1_PV4深度电流1,485-1_电网电压A,485-1_电网电压B,485-1_电网电压C,485-1_逆变电流A,485-1_逆变电流B,485-1_逆变电流C,485-1_电网主故障码1,485-1_电网主故障码2,485-1_系统主故障码1,485-1_系统主故障码2,485-1_设备主故障码1,485-1_设备主故障码2,485-1_DC/母线主故障码1,485-1_PV侧故障1,485-1_PV侧故障2,485-1_电池主故障码1,485-1_电池主故障码2,485-1_电池主故障码3,485-1_内部故障主故障码1,485-1_内部故障主故障码2,485-1_内部故障主故障码3,485-1_内部故障主故障码4,485-1_告警信息1,判断功率,BAT功率,Result
7时57分29秒,44/79 静置,579.8,10.4,6032.37,579.84,10.4,6027.72,578.28,5.15,2979.5,578.13,5.19,3000.76,29,31.7,33.1,578.3,4,579.1,4.2,578.1,0,578.2,51.4,10.2,10.1,5,5.1,10.2,10.1,5,5.1,231.8,232.7,231.9,25,24.7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,OK
7时57分34秒,44/79 静置,578.97,10.83,6269.21,579.02,10.81,6256.69,577.46,5.36,3095.4,577.31,5.4,3116.02,29,32,33.5,577.5,4.3,578.4,4.2,577.2,0,577.4,51.4,10.6,10.6,5.3,5.3,10.6,10.6,5.3,5.3,231.7,232.6,231.7,26,25.7,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,OK
7时57分39秒,44/79 静置,578.97,10.83,6269.21,579.02,10.81,6256.69,577.46,5.36,3095.4,577.31,5.4,3116.02,29,32,33.5,577.5,4.3,578.4,4.2,577.2,0,577.4,51.4,10.6,10.6,5.3,5.3,10.6,10.6,5.3,5.3,231.7,232.6,231.7,26,25.7,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,OK
7时57分44秒,44/79 静置,578.15,11.24,6500.83,578.2,11.22,6490.06,576.64,5.57,3211.51,576.49,5.61,3232.62,29,32.4,33.9,576.6,4.4,577.5,4.5,576.3,0,576.5,51.4,11,11,5.5,5.5,11,11,5.5,5.5,231.3,232.7,231.8,27,26.7,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,OK
7时57分49秒,44/79 静置,578.15,11.24,6500.83,578.2,11.22,6490.06,576.64,5.57,3211.51,576.49,5.61,3232.62,29,32.4,33.9,576.6,4.4,577.5,4.5,576.3,0,576.5,51.4,11,11,5.5,5.5,11,11,5.5,5.5,231.3,232.7,231.8,27,26.7,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,OK
7时57分54秒,44/79 静置,577.33,11.67,6735.14,577.38,11.65,6726.69,575.82,5.79,3331.22,575.67,5.81,3346.63,30,32.7,34.3,575.9,4.5,576.7,4.7,575.4,0,575.6,51.4,11.4,11.4,5.7,5.7,11.4,11.4,5.7,5.7,231.6,232.7,231.7,27.9,27.6,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,OK
7时57分59秒,44/79 静置,577.33,11.67,6735.14,577.38,11.65,6726.69,575.82,5.79,3331.22,575.67,5.81,3346.63,30,32.7,34.3,575.9,4.5,576.7,4.7,575.4,0,575.6,51.4,11.4,11.4,5.7,5.7,11.4,11.4,5.7,5.7,231.6,232.7,231.7,27.9,27.6,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,OK
7时58分04秒,44/79 静置,576.51,12.08,6966.51,576.56,12.07,6957,574.73,5.98,3438.26,574.57,6.03,3464.27,30,33.1,34.8,575,4.9,576,4.8,574.4,0,574.7,51.4,11.8,11.8,5.9,5.9,11.8,11.8,5.9,5.9,231.8,232.6,231.6,28.9,28.6,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,OK
7时58分09秒,44/79 静置,576.51,12.08,6966.51,576.56,12.07,6957,574.73,5.98,3438.26,574.57,6.03,3464.27,30,33.1,34.8,575,4.9,576,4.8,574.4,0,574.7,51.4,11.8,11.8,5.9,5.9,11.8,11.8,5.9,5.9,231.8,232.6,231.6,28.9,28.6,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,OK
7时58分14秒,44/79 静置,575.69,12.52,7206.2,575.74,12.48,7187.18,573.91,6.19,3554.97,573.75,6.24,3580.9,31,33.5,35.3,574.2,4.9,575.2,5.1,573.6,0,573.7,51.4,12.3,12.2,6.1,6.1,12.3,12.2,6.1,6.1,232.1,232.7,231.6,29.8,29.5,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,OK
7时58分19秒,44/79 静置,575.69,12.52,7206.2,575.74,12.48,7187.18,573.91,6.19,3554.97,573.75,6.24,3580.9,31,33.5,35.3,574.2,4.9,575.2,5.1,573.6,0,573.7,51.4,12.3,12.2,6.1,6.1,12.3,12.2,6.1,6.1,232.1,232.7,231.6,29.8,29.5,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,OK
7时58分24秒,44/79 静置,575.41,12.94,7445.52,574.92,12.91,7419.49,573.09,6.4,3665.74,572.93,6.44,3691.03,31,33.9,35.9,573.4,5.1,574.4,5.3,572.8,0,572.9,51.4,12.7,12.6,6.3,6.3,12.7,12.6,6.3,6.3,232.2,232.7,231.7,30.8,30.5,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,OK
7时58分29秒,44/79 静置,575.41,12.94,7445.52,574.92,12.91,7419.49,573.09,6.4,3665.74,572.93,6.44,3691.03,31,33.9,35.9,573.4,5.1,574.4,5.3,572.8,0,572.9,51.4,12.7,12.6,6.3,6.3,12.7,12.6,6.3,6.3,232.2,232.7,231.7,30.8,30.5,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,OK
7时58分34秒,44/79 静置,574.04,13.36,7669.96,574.1,13.34,7657.84,571.99,6.62,3786.67,572.11,6.66,3812,32,34.3,36.6,572.6,5.3,573.6,5.5,571.8,0,572,51.4,13.1,13,6.5,6.5,13.1,13,6.5,6.5,232,232.6,231.5,31.8,31.4,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,OK
7时58分39秒,44/79 静置,574.04,13.36,7669.96,574.1,13.34,7657.84,571.99,6.62,3786.67,572.11,6.66,3812,32,34.3,36.6,572.6,5.3,573.6,5.5,571.8,0,572,51.4,13.1,13,6.5,6.5,13.1,13,6.5,6.5,232,232.6,231.5,31.8,31.4,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,OK
7时58分44秒,44/79 静置,573.22,13.79,7907.53,573.28,13.76,7887.63,571.45,6.84,3906.38,571.29,6.88,3928.7,32,34.8,37.1,571.7,5.4,572.8,5.7,570.9,0,571.1,51.4,13.5,13.4,6.7,6.7,13.5,13.4,6.7,6.7,231.9,232.6,231.4,32.7,32.4,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,OK
7时58分49秒,44/79 静置,573.22,13.79,7907.53,573.28,13.76,7887.63,571.45,6.84,3906.38,571.29,6.88,3928.7,32,34.8,37.1,571.7,5.4,572.8,5.7,570.9,0,571.1,51.4,13.5,13.4,6.7,6.7,13.5,13.4,6.7,6.7,231.9,232.6,231.4,32.7,32.4,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,OK
7时58分54秒,44/79 静置,572.67,14.22,8142.69,572.46,14.19,8122.32,570.08,7.03,4008.38,570.19,7.09,4040.33,33,35.3,37.9,570.9,5.8,572,5.7,569.9,0,570.2,51.4,13.9,13.9,6.9,7,13.9,13.9,6.9,7,232,232.8,231.7,33.7,33.3,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,OK
7时58分59秒,44/79 静置,572.67,14.22,8142.69,572.46,14.19,8122.32,570.08,7.03,4008.38,570.19,7.09,4040.33,33,35.3,37.9,570.9,5.8,572,5.7,569.9,0,570.2,51.4,13.9,13.9,6.9,7,13.9,13.9,6.9,7,232,232.8,231.7,33.7,33.3,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,OK
7时59分04秒,44/79 静置,571.58,14.65,8371.58,571.91,14.61,8354.73,569.53,7.25,4129.67,569.37,7.3,4155.72,33,35.9,38.5,570.1,5.9,571.2,6.1,569.1,0,569.3,51.4,14.4,14.3,7.1,7.2,14.4,14.3,7.1,7.2,231.9,232.6,231.5,34.7,34.3,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,OK
7时59分09秒,44/79 静置,571.58,14.65,8371.58,571.91,14.61,8354.73,569.53,7.25,4129.67,569.37,7.3,4155.72,33,35.9,38.5,570.1,5.9,571.2,6.1,569.1,0,569.3,51.4,14.4,14.3,7.1,7.2,14.4,14.3,7.1,7.2,231.9,232.6,231.5,34.7,34.3,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,OK
7时59分14秒,44/79 静置,570.75,15.08,8605.36,570.82,15.03,8581.24,568.71,7.47,4246.46,568.55,7.52,4272.98,34,36.5,39.2,569.2,6.1,570.4,6.2,568.2,0,568.4,51.4,14.8,14.7,7.3,7.4,14.8,14.7,7.3,7.4,232.2,232.9,231.9,35.6,35.2,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,OK
7时59分19秒,44/79 静置,570.75,15.08,8605.36,570.82,15.03,8581.24,568.71,7.47,4246.46,568.55,7.52,4272.98,34,36.5,39.2,569.2,6.1,570.4,6.2,568.2,0,568.4,51.4,14.8,14.7,7.3,7.4,14.8,14.7,7.3,7.4,232.2,232.9,231.9,35.6,35.2,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,OK
7时59分24秒,44/79 静置,569.93,15.52,8847.31,570,15.47,8819.41,567.89,7.68,4360.68,567.45,7.73,4387.76,34,37.1,39.9,568.5,6.5,569.5,6.4,567.3,0,567.4,51.4,15.2,15.1,7.5,7.6,15.2,15.1,7.5,7.6,232,232.8,231.8,36.6,36.2,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,OK
7时59分29秒,44/79 静置,569.93,15.52,8847.31,570,15.47,8819.41,567.89,7.68,4360.68,567.45,7.73,4387.76,34,37.1,39.9,568.5,6.5,569.5,6.4,567.3,0,567.4,51.4,15.2,15.1,7.5,7.6,15.2,15.1,7.5,7.6,232,232.8,231.8,36.6,36.2,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,OK
7时59分34秒,44/79 静置,569.11,15.94,9073.53,569.18,15.91,9053.51,567.07,7.9,4481.2,566.63,7.95,4503.7,35,37.7,40.7,567.7,6.5,568.7,6.8,566.3,0,566.5,51.4,15.6,15.6,7.8,7.8,15.6,15.6,7.8,7.8,231.9,232.7,231.5,37.5,37.2,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
7时59分39秒,44/79 静置,569.11,15.94,9073.53,569.18,15.91,9053.51,567.07,7.9,4481.2,566.63,7.95,4503.7,35,37.7,40.7,567.7,6.5,568.7,6.8,566.3,0,566.5,51.4,15.6,15.6,7.8,7.8,15.6,15.6,7.8,7.8,231.9,232.7,231.5,37.5,37.2,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
7时59分44秒,44/79 静置,568.29,16.39,9312.93,568.36,16.35,9293.01,565.98,8.11,4589.74,564.99,8.17,4614.78,35,38.4,41.5,566.8,6.8,567.9,6.8,565.4,0,565.6,51.4,16.1,16,8,8,16.1,16,8,8,232.2,232.9,231.8,38.5,38.1,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
7时59分49秒,44/79 静置,568.29,16.39,9312.93,568.36,16.35,9293.01,565.98,8.11,4589.74,564.99,8.17,4614.78,35,38.4,41.5,566.8,6.8,567.9,6.8,565.4,0,565.6,51.4,16.1,16,8,8,16.1,16,8,8,232.2,232.9,231.8,38.5,38.1,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
7时59分54秒,44/79 静置,567.19,16.84,9549.77,567.54,16.79,9531.79,565.16,8.34,4711.68,564.99,8.39,4738.92,35,39,42.3,565.9,7,567,7,564.5,0,564.7,51.4,16.5,16.4,8.2,8.2,16.5,16.4,8.2,8.2,232,232.8,231.7,39.4,39,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
7时59分59秒,44/79 静置,567.19,16.84,9549.77,567.54,16.79,9531.79,565.16,8.34,4711.68,564.99,8.39,4738.92,35,39,42.3,565.9,7,567,7,564.5,0,564.7,51.4,16.5,16.4,8.2,8.2,16.5,16.4,8.2,8.2,232,232.8,231.7,39.4,39,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分04秒,44/79 静置,566.64,17.28,9792.33,566.72,17.24,9768.72,564.07,8.55,4823.2,563.89,8.6,4848.68,35,39.7,43.1,565,7.1,566.2,7.4,563.5,0,563.8,51.4,16.9,16.9,8.4,8.5,16.9,16.9,8.4,8.5,232.5,233.2,232.1,40.3,39.9,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分09秒,44/79 静置,566.64,17.28,9792.33,566.72,17.24,9768.72,564.07,8.55,4823.2,563.89,8.6,4848.68,35,39.7,43.1,565,7.1,566.2,7.4,563.5,0,563.8,51.4,16.9,16.9,8.4,8.5,16.9,16.9,8.4,8.5,232.5,233.2,232.1,40.3,39.9,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分14秒,44/79 静置,565.55,17.73,10028.55,565.9,17.68,10005.48,562.97,8.77,4936.45,563.07,8.83,4970.28,35,40.5,43.9,564.1,7.3,565.3,7.4,562.6,0,562.8,51.4,17.4,17.3,8.6,8.7,17.4,17.3,8.6,8.7,232.2,233,231.9,41.3,40.9,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分19秒,44/79 静置,565.55,17.73,10028.55,565.9,17.68,10005.48,562.97,8.77,4936.45,563.07,8.83,4970.28,35,40.5,43.9,564.1,7.3,565.3,7.4,562.6,0,562.8,51.4,17.4,17.3,8.6,8.7,17.4,17.3,8.6,8.7,232.2,233,231.9,41.3,40.9,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分24秒,44/79 静置,564.73,18.17,10260.49,565.08,18.12,10242.08,562.42,8.99,5056.88,561.97,9.05,5087.93,35,41.3,44.4,563.3,7.6,564.5,7.6,561.7,0,561.9,51.4,17.8,17.7,8.9,8.9,17.8,17.7,8.9,8.9,231.9,232.8,231.7,42.3,41.9,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分29秒,44/79 静置,564.73,18.17,10260.49,565.08,18.12,10242.08,562.42,8.99,5056.88,561.97,9.05,5087.93,35,41.3,44.4,563.3,7.6,564.5,7.6,561.7,0,561.9,51.4,17.8,17.7,8.9,8.9,17.8,17.7,8.9,8.9,231.9,232.8,231.7,42.3,41.9,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分34秒,44/79 静置,563.9,18.62,10501.07,563.99,18.57,10475.05,561.33,9.22,5173.67,561.15,9.28,5205.44,35,42,44.8,562.5,7.6,563.6,7.8,560.7,0,560.9,51.4,18.3,18.2,9.1,9.1,18.3,18.2,9.1,9.1,232,233,231.9,43.3,42.8,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分39秒,44/79 静置,563.9,18.62,10501.07,563.99,18.57,10475.05,561.33,9.22,5173.67,561.15,9.28,5205.44,35,42,44.8,562.5,7.6,563.6,7.8,560.7,0,560.9,51.4,18.3,18.2,9.1,9.1,18.3,18.2,9.1,9.1,232,233,231.9,43.3,42.8,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分44秒,44/79 静置,563.08,19.08,10743.12,563.17,19.01,10708.4,560.51,9.43,5286.54,560.05,9.49,5316.14,35,42.7,45.1,561.6,7.9,562.8,8.1,559.8,0,560,51.4,18.7,18.6,9.3,9.3,18.7,18.6,9.3,9.3,231.9,232.9,231.8,44.2,43.8,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分49秒,44/79 静置,563.08,19.08,10743.12,563.17,19.01,10708.4,560.51,9.43,5286.54,560.05,9.49,5316.14,35,42.7,45.1,561.6,7.9,562.8,8.1,559.8,0,560,51.4,18.7,18.6,9.3,9.3,18.7,18.6,9.3,9.3,231.9,232.9,231.8,44.2,43.8,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分54秒,44/79 静置,562.26,19.52,10976.16,562.35,19.47,10949.29,559.42,9.66,5404.61,558.68,9.72,5428.62,35,43.3,45.4,560.8,8,561.9,8.3,558.8,0,559,51.4,19.2,19.1,9.5,9.6,19.2,19.1,9.5,9.6,231.7,232.6,231.6,45.3,44.8,45.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时00分59秒,44/79 静置,562.26,19.52,10976.16,562.35,19.47,10949.29,559.42,9.66,5404.61,558.68,9.72,5428.62,35,43.3,45.4,560.8,8,561.9,8.3,558.8,0,559,51.4,19.2,19.1,9.5,9.6,19.2,19.1,9.5,9.6,231.7,232.6,231.6,45.3,44.8,45.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分04秒,44/79 静置,561.44,19.97,11213.97,561.53,19.92,11185.01,558.6,9.89,5524.88,558.14,9.94,5547.03,35,43.8,45.7,559.9,8.3,561,8.6,557.8,0,558.1,51.4,19.6,19.5,9.7,9.8,19.6,19.5,9.7,9.8,232.3,233.3,232.3,46.1,45.7,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分04秒,44/79 静置,561.44,19.97,11213.97,561.53,19.92,11185.01,558.6,9.89,5524.88,558.14,9.94,5547.03,35,43.8,45.7,559.9,8.3,561,8.6,557.8,0,558.1,51.4,19.6,19.5,9.7,9.8,19.6,19.5,9.7,9.8,232.3,233.3,232.3,46.1,45.7,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分04秒,44/79 静置,561.44,19.97,11213.97,561.53,19.92,11185.01,558.6,9.89,5524.88,558.14,9.94,5547.03,35,43.8,45.7,559.9,8.3,561,8.6,557.8,0,558.1,51.4,19.6,19.5,9.7,9.8,19.6,19.5,9.7,9.8,232.3,233.3,232.3,46.1,45.7,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分09秒,44/79 静置,561.44,19.97,11213.97,561.53,19.92,11185.01,558.6,9.89,5524.88,558.14,9.94,5547.03,35,43.8,45.7,559.9,8.3,561,8.6,557.8,0,558.1,51.4,19.6,19.5,9.7,9.8,19.6,19.5,9.7,9.8,232.3,233.3,232.3,46.1,45.7,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分14秒,46/79 静置,560.62,20.43,11453.76,560.71,20.37,11424.41,557.5,10.11,5637.1,557.59,10.18,5674.45,35,44.4,45.9,559,8.6,560.2,8.6,556.9,0,557.1,51.4,20,19.9,10,10,20,19.9,10,10,232.3,233.2,232.1,47.1,46.6,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分19秒,46/79 静置,560.62,20.43,11453.76,560.71,20.37,11424.41,557.5,10.11,5637.1,557.59,10.18,5674.45,35,44.4,45.9,559,8.6,560.2,8.6,556.9,0,557.1,51.4,20,19.9,10,10,20,19.9,10,10,232.3,233.2,232.1,47.1,46.6,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分24秒,46/79 静置,559.52,20.89,11686,559.89,20.81,11653.19,556.68,10.34,5755.48,556.49,10.39,5783.4,35,44.8,46.2,558.1,8.7,559.4,8.9,555.9,0,556.2,51.4,20.5,20.4,10.2,10.2,20.5,20.4,10.2,10.2,232.2,233.1,232,48.1,47.6,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分29秒,46/79 静置,559.52,20.89,11686,559.89,20.81,11653.19,556.68,10.34,5755.48,556.49,10.39,5783.4,35,44.8,46.2,558.1,8.7,559.4,8.9,555.9,0,556.2,51.4,20.5,20.4,10.2,10.2,20.5,20.4,10.2,10.2,232.2,233.1,232,48.1,47.6,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分34秒,46/79 静置,558.7,21.33,11917.62,558.79,21.27,11886.36,555.86,10.56,5868.05,555.4,10.61,5895.13,35,45.3,46.6,557.2,8.9,558.6,9.2,555.1,0,555.2,51.4,20.9,20.8,10.4,10.5,20.9,20.8,10.4,10.5,231.9,232.8,231.7,49.1,48.6,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分39秒,46/79 静置,558.7,21.33,11917.62,558.79,21.27,11886.36,555.86,10.56,5868.05,555.4,10.61,5895.13,35,45.3,46.6,557.2,8.9,558.6,9.2,555.1,0,555.2,51.4,20.9,20.8,10.4,10.5,20.9,20.8,10.4,10.5,231.9,232.8,231.7,49.1,48.6,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分44秒,46/79 静置,557.88,21.79,12155.07,557.97,21.73,12122.85,554.77,10.78,5979.49,554.85,10.85,6018.82,35,45.8,46.9,556.4,9.3,557.7,9.3,554.1,0,554.2,51.4,21.4,21.3,10.6,10.7,21.4,21.3,10.6,10.7,232.2,233,232,50,49.5,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分49秒,46/79 静置,557.88,21.79,12155.07,557.97,21.73,12122.85,554.77,10.78,5979.49,554.85,10.85,6018.82,35,45.8,46.9,556.4,9.3,557.7,9.3,554.1,0,554.2,51.4,21.4,21.3,10.6,10.7,21.4,21.3,10.6,10.7,232.2,233,232,50,49.5,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分54秒,46/79 静置,557.05,22.25,12396.1,557.15,22.19,12363.47,553.95,11.01,6097.78,553.75,11.07,6130.23,35,46.3,47.3,555.4,9.4,556.8,9.4,553.1,0,553.4,51.4,21.8,21.7,10.8,10.9,21.8,21.7,10.8,10.9,231.7,232.6,231.6,51,50.5,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时01分59秒,46/79 静置,557.05,22.25,12396.1,557.15,22.19,12363.47,553.95,11.01,6097.78,553.75,11.07,6130.23,35,46.3,47.3,555.4,9.4,556.8,9.4,553.1,0,553.4,51.4,21.8,21.7,10.8,10.9,21.8,21.7,10.8,10.9,231.7,232.6,231.6,51,50.5,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时02分04秒,46/79 静置,556.23,22.7,12624.96,556.06,22.65,12595.53,553.4,11.23,6216.6,552.11,11.31,6242.51,35,46.7,47.7,554.6,9.6,555.9,9.7,552.2,0,552.4,51.4,22.3,22.2,11.1,11.1,22.3,22.2,11.1,11.1,232.2,233.1,232.1,51.9,51.4,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时02分09秒,46/79 静置,556.23,22.7,12624.96,556.06,22.65,12595.53,553.4,11.23,6216.6,552.11,11.31,6242.51,35,46.7,47.7,554.6,9.6,555.9,9.7,552.2,0,552.4,51.4,22.3,22.2,11.1,11.1,22.3,22.2,11.1,11.1,232.2,233.1,232.1,51.9,51.4,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,OK
8时02分14秒,46/79 静置,555.14,23.16,12855.97,555.51,23.11,12835.4,552.04,11.46,6326.31,551.56,11.53,6360.21,36,47.2,48.1,553.8,9.7,555,9.9,551.1,0,551.4,51.4,22.7,22.6,11.3,11.4,22.7,22.6,11.3,11.4,232.5,233.4,232.3,52.8,52.3,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,OK
8时02分19秒,46/79 静置,555.14,23.16,12855.97,555.51,23.11,12835.4,552.04,11.46,6326.31,551.56,11.53,6360.21,36,47.2,48.1,553.8,9.7,555,9.9,551.1,0,551.4,51.4,22.7,22.6,11.3,11.4,22.7,22.6,11.3,11.4,232.5,233.4,232.3,52.8,52.3,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,OK
8时02分24秒,46/79 静置,554.59,23.64,13109.2,554.42,23.57,13067.85,550.94,11.69,6440.75,550.74,11.76,6476.05,36,47.6,48.5,552.8,9.9,554.1,10.2,550.2,0,550.4,51.4,23.2,23.1,11.5,11.6,23.2,23.1,11.5,11.6,232.4,233.3,232.3,53.8,53.2,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,OK
8时02分29秒,46/79 静置,554.59,23.64,13109.2,554.42,23.57,13067.85,550.94,11.69,6440.75,550.74,11.76,6476.05,36,47.6,48.5,552.8,9.9,554.1,10.2,550.2,0,550.4,51.4,23.2,23.1,11.5,11.6,23.2,23.1,11.5,11.6,232.4,233.3,232.3,53.8,53.2,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,OK
8时02分34秒,46/79 静置,553.49,24.12,13348.7,553.6,24.05,13316.69,549.3,11.93,6554.08,547.45,12,6569.45,36,48.1,49,551.9,10.1,553.3,10.4,548.8,0,547.6,51.4,23.7,23.5,11.8,11.8,23.7,23.5,11.8,11.8,232.3,233.2,232.1,54.8,54.2,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,OK
8时02分39秒,46/79 静置,553.49,24.12,13348.7,553.6,24.05,13316.69,549.3,11.93,6554.08,547.45,12,6569.45,36,48.1,49,551.9,10.1,553.3,10.4,548.8,0,547.6,51.4,23.7,23.5,11.8,11.8,23.7,23.5,11.8,11.8,232.3,233.2,232.1,54.8,54.2,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,OK
8时02分44秒,46/79 静置,552.12,24.85,13719.5,552.23,24.79,13688.81,544.38,12.04,6557.02,544.17,12.03,6544.35,36,48.5,49.5,550.5,10.6,551.9,10.7,543.6,0,544,51.4,24.4,24.3,11.9,11.9,24.4,24.3,11.9,11.9,232.1,233.1,232.1,55.7,55.2,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,OK
